m,n
29,26
10,196
155,63
11,30
168,104
55,66
52,50
61,88
134,136
82,69
55,84
185,197
145,37
109,190
165,166
189,166
36,64
72,86
128,156
61,183
34,177
109,138
45,84
118,39
148,38
83,63
158,165
143,178
104,111
169,90
190,89
189,72
167,155
120,50
55,156
11,29
162,188
38,180
116,60
79,187
199,172
157,57
193,48
172,167
92,110
182,88
115,135
159,195
151,57
80,158
35,115
123,41
158,195
64,155
87,55
178,193
133,145
127,61
126,95
126,29
15,54
161,55
20,27
80,40
47,138
122,145
102,19
91,165
186,157
54,33
123,114
170,51
28,77
175,62
172,199
21,113
124,39
186,112
153,126
74,199
54,116
27,67
186,44
82,30
145,20
30,191
105,56
21,120
15,85
124,37
83,57
18,152
174,168
122,153
44,130
173,108
127,169
67,57
75,147
191,165
113,142
186,38
36,44
27,101
94,91
139,105
31,174
106,98
27,119
68,161
50,61
124,40
94,163
147,148
44,192
97,187
135,30
33,185
49,192
17,34
102,191
31,185
145,118
32,11
197,127
21,12
136,44
191,49
170,58
177,160
30,110
88,170
10,169
49,117
99,26
19,129
25,167
150,165
97,160
69,166
114,149
141,106
41,78
137,164
133,76
117,111
77,110
49,56
84,32
90,190
129,15
65,187
105,23
180,97
24,127
116,108
131,173
131,114
113,54
129,187
73,69
81,32
184,38
68,46
81,64
113,84
160,22
56,186
108,106
47,78
163,97
186,197
96,119
179,41
143,30
118,110
92,119
98,60
50,67
78,122
186,50
111,127
199,97
25,153
198,54
123,146
136,55
118,149
74,110
140,183
57,58
143,151
196,142
107,194
172,76
92,37
39,13
57,77
97,155
107,104
145,35
182,22
70,183
72,80
85,99
98,67
77,29
109,116
85,32
106,64
63,141
162,114
115,50
111,199
42,170
183,77
53,118
57,180
78,193
148,34
79,129
56,86
45,119
152,93
58,112
24,25
27,34
162,178
25,77
85,17
137,79
171,96
42,183
158,61
60,18
15,116
119,76
143,153
19,22
113,195
156,129
81,81
59,115
113,168
112,38
97,173
84,138
189,195
23,36
169,35
189,50
184,103
74,98
161,147
182,145
33,68
188,101
106,140
88,40
144,66
104,196
200,60
34,174
19,64
58,116
199,141
106,48
122,72
31,103
139,168
173,129
173,43
178,142
125,73
34,128
127,64
17,50
98,114
27,140
121,16
97,81
168,72
109,112
40,108
27,200
198,95
67,11
84,125
48,72
200,86
18,72
92,93
194,70
125,111
198,74
59,138
134,33
169,178
95,39
62,71
174,118
137,130
77,174
137,121
97,92
155,82
153,152
37,27
21,83
33,150
14,76
74,169
102,154
32,63
111,91
32,96
115,24
163,134
174,82
198,123
47,140
172,165
150,122
127,173
176,13
136,156
118,41
55,86
164,89
111,194
194,87
23,105
170,14
147,188
68,28
45,140
55,163
102,102
77,185
65,155
108,110
49,73
171,20
40,110
67,148
145,69
159,70
177,38
172,22
53,101
183,161
133,90
193,28
137,91
184,37
68,60
115,12
50,94
140,99
194,78
172,36
164,119
146,126
28,185
83,153
22,56
135,103
150,138
101,70
179,12
61,179
169,162
10,37
82,86
135,116
115,112
53,29
199,169
116,187
35,67
58,49
140,171
48,82
55,136
146,89
200,16
117,50
184,62
146,57
104,71
177,180
120,144
164,156
25,41
200,116
31,120
46,23
119,38
135,127
196,186
102,73
127,118
70,52
30,197
23,171
120,159
21,93
149,181
99,186
133,90
167,122
122,82
27,84
21,161
171,58
180,187
156,110
135,152
26,92
131,86
56,126
93,76
121,83
116,26
108,15
139,171
70,99
126,176
152,185
185,144
88,147
180,108
152,174
197,106
29,195
150,156
96,193
183,179
44,50
165,179
157,19
131,63
110,62
84,10
155,159
93,84
179,81
159,66
76,180
86,163
88,133
189,143
64,50
151,55
130,81
93,25
131,188
94,186
153,130
149,94
17,153
39,98
137,186
113,75
37,52
80,46
56,36
187,81
161,153
166,16
35,161
50,40
150,155
78,85
83,38
74,200
96,80
190,110
124,61
72,141
121,121
69,129
60,120
163,156
14,44
130,11
95,116
20,102
16,24
55,151
81,89
97,144
145,76
69,130
160,111
20,96
165,88
28,130
112,191
189,123
40,152
145,177
188,86
47,61
38,68
10,43
40,193
117,191
166,42
50,14
183,163
13,125
107,174
157,114
123,130
52,104
85,147
183,58
36,158
138,187
60,193
69,74
129,24
169,143
35,75
198,39
176,109
93,128
147,79
148,87
183,193
47,14
41,25
124,33
133,108
136,105
184,175
19,94
140,58
73,156
24,58
69,23
72,189
111,89
117,190
52,30
14,181
128,125
199,196
188,113
153,10
15,169
85,138
139,169
162,186
153,86
51,141
162,135
28,191
130,27
50,153
18,176
59,100
61,146
114,140
199,183
39,14
105,67
171,194
169,52
86,85
185,44
170,74
200,145
27,147
50,103
111,136
106,153
152,99
72,132
108,147
114,17
96,68
91,51
61,11
105,98
168,178
55,147
57,19
60,156
144,79
25,180
29,40
65,38
12,71
49,38
181,164
127,162
119,29
10,21
121,57
36,156
124,134
134,58
22,69
95,121
123,44
123,161
35,124
170,95
173,45
66,158
181,139
10,153
72,25
155,157
86,44
76,116
116,110
153,142
176,138
44,195
73,52
64,65
115,112
32,173
119,190
92,99
153,100
93,79
163,120
122,109
194,128
28,137
149,35
145,15
183,172
61,191
60,38
132,151
68,35
25,104
158,105
116,101
103,28
62,57
85,161
87,12
181,81
37,106
98,66
79,30
114,196
58,163
58,185
178,26
121,170
162,101
102,42
169,109
119,52
129,186
78,99
61,30
84,165
95,90
174,132
189,81
37,91
14,25
105,19
156,179
178,194
56,155
40,52
52,182
144,67
168,56
105,71
164,46
52,20
72,92
172,107
128,156
91,77
149,141
88,171
68,93
178,156
107,154
68,200
54,145
112,43
194,33
26,12
82,81
77,86
96,111
92,33
190,160
46,22
20,27
26,162
30,105
108,62
93,73
15,46
176,121
32,137
130,169
198,119
117,18
59,97
91,127
138,136
12,117
28,176
45,144
83,60
152,137
153,61
142,27
106,130
30,165
176,107
107,164
186,20
110,96
16,119
150,88
64,30
194,95
11,19
100,40
45,73
140,58
77,100
83,83
46,109
137,58
138,89
77,115
68,134
193,108
192,78
78,89
86,93
104,156
22,189
158,134
186,133
53,147
84,41
77,103
28,71
125,101
30,119
170,17
199,111
155,62
143,15
142,149
45,140
97,184
118,138
41,199
131,188
56,127
198,174
22,173
183,24
173,148
82,90
26,65
189,82
100,64
28,152
71,127
54,140
92,69
81,139
198,19
78,51
174,27
40,151
181,95
77,119
99,110
154,18
104,28
144,172
197,172
41,181
145,176
151,49
86,171
116,42
106,65
105,93
192,129
149,75
82,151
20,46
107,48
63,86
169,24
59,12
24,43
136,165
36,55
195,197
16,52
188,95
159,61
76,87
47,142
173,72
86,99
111,132
162,77
156,95
15,116
153,174
156,32
158,124
184,16
185,44
155,187
177,121
50,188
104,147
113,48
125,92
164,10
13,45
55,81
44,55
95,43
24,164
178,176
195,82
197,110
124,40
86,21
137,74
184,140
116,111
150,37
54,49
103,149
106,11
82,48
93,155
59,160
19,158
14,42
69,106
155,128
168,119
27,196
91,23
80,185
181,46
87,58
181,165
166,79
141,116
111,49
115,183
200,146
146,60
116,187
104,39
70,53
56,60
142,115
67,141
140,188
21,114
49,162
200,175
99,132
62,165
56,160
148,142
16,58
170,112
184,110
44,182
18,193
189,25
101,41
112,165
133,182
20,138
158,123
94,94
70,178
18,72
16,122
190,172
161,22
22,174
114,97
71,10
101,52
190,48
85,78
170,110
103,179
40,39
11,76
174,190
101,183
199,114
180,49
73,163
93,41
148,96
173,149
162,117
97,71
125,78
91,58
156,130
126,151
58,28
63,74
73,80
49,41
136,196
154,67
91,27
19,168
128,184
124,38
153,107
80,189
116,24
146,122
170,28
154,12
188,176
104,87
119,151
59,112
100,110
89,37
153,176
108,73
16,189
83,55
191,165
150,130
66,107
109,58
146,147
80,96
68,164
115,175
23,64
83,161
154,29
170,41
12,14
76,26
181,125
60,82
122,29
47,111
130,80
53,100
10,150
132,144
188,180
49,163
53,60
87,132
11,122
145,88
195,38
69,148
49,167
114,180
104,21
116,116
20,84
177,95
14,29
73,121
10,159
117,20
109,104
85,26
112,138
122,83
48,177
146,124
19,163
167,67
80,128
79,198
38,112
48,141
61,84
30,33
157,47
51,150
110,76
35,110
116,87
147,193
125,112
88,20
86,33
29,84
176,76
151,42
11,41
97,42
132,154
153,145
129,17
121,95
117,142
151,194
29,62
150,175
84,147
81,27
110,180
104,40
63,198
108,135
193,181
46,162
58,174
34,103
24,67
64,67
86,71
90,131
106,65
120,164
197,28
76,10
149,117
127,96
68,78
12,104
69,123
170,12
47,25
94,63
99,101
171,121
61,107
34,75
143,66
41,63
65,102
105,200
102,162
103,116
133,81
21,11
95,93
182,134
86,92
26,72
169,90
155,198
189,28
32,79
111,168
39,82
77,28
12,15
80,149
179,72
155,65
195,146
199,149
133,128
87,50
117,65
181,24
30,188
96,11
63,141
31,134
134,172
48,151
112,111
168,75
76,77
161,158
31,33
45,74
190,30
23,133
95,159
184,10
173,18
164,167
133,140
146,156
22,107
56,169
133,152
184,46
188,28
159,98
112,90
87,171
51,30
98,99
23,86
34,173
95,125
131,146
110,126
84,119
161,132
186,127
126,189
116,93
192,122
40,181
101,31
66,16
48,82
44,130
155,192
74,35
14,116
19,34
197,55
18,29
69,162
72,19
40,186
73,17
199,49
133,55
173,108
113,164
142,133
159,14
79,115
39,114
50,134
98,130
161,174
200,13
122,170
83,120
155,53
83,56
149,179
142,29
123,43
78,194
169,17
36,195
19,67
58,148
153,45
186,115
147,65
149,101
13,198
97,92
89,157
137,69
132,191
103,83
193,125
125,100
149,178
44,129
187,197
110,122
43,91
106,169
74,164
104,136
130,89
129,136
121,144
157,22
45,119
15,97
131,197
106,44
170,37
48,156
71,99
129,144
112,133
115,163
86,123
145,160
21,136
62,107
29,168
144,85
31,78
22,161
125,99
106,177
186,15
185,58
60,147
117,141
165,116
182,27
53,44
94,34
114,170
123,168
152,193
91,56
127,49
26,17
68,187
162,128
49,122
195,100
144,132
33,161
146,81
49,29
74,18
117,57
11,85
185,51
72,135
157,19
105,193
102,28
104,155
150,188
54,187
104,30
181,158
55,98
10,150
190,82
52,23
45,153
11,136
169,80
13,80
131,190
141,184
129,49
35,184
69,194
142,150
115,172
48,67
199,129
95,100
138,200
28,141
97,17
96,71
183,94
91,105
55,13
187,26
107,44
194,80
46,137
12,115
91,130
30,199
196,185
30,173
144,137
23,147
50,76
23,197
191,141
177,39
141,81
53,89
141,185
182,64
76,14
105,83
155,45
26,179
37,82
107,145
70,150
98,110
90,46
177,100
117,51
172,41
147,76
57,121
128,89
83,97
155,132
69,160
130,37
197,193
124,48
15,95
123,85
187,140
60,115
182,190
174,73
20,166
93,29
69,141
55,136
107,190
140,59
14,143
46,144
17,35
29,109
83,151
154,24
35,123
81,183
141,30
62,39
200,199
103,26
13,63
120,81
65,195
80,64
148,44
64,176
185,195
65,199
178,165
155,10
120,89
171,116
199,49
120,88
198,24
184,58
159,127
141,40
149,34
56,14
41,176
16,90
138,152
43,73
41,39
183,174
17,118
69,112
169,23
163,161
80,75
176,193
125,90
96,46
196,121
71,69
25,87
98,74
78,138
39,192
143,46
200,160
176,123
193,128
50,109
16,131
34,11
185,81
138,136
83,35
76,84
37,149
181,129
154,57
143,16
193,174
200,68
79,46
182,31
60,194
87,151
91,78
105,37
65,94
159,131
161,60
109,25
80,30
129,107
198,26
180,97
74,89
34,95
194,191
154,165
13,12
194,77
158,95
70,27
25,177
69,26
17,133
191,81
62,153
191,58
82,101
200,53
50,79
90,143
99,32
15,196
120,17
184,112
58,171
75,188
38,195
74,81
18,117
116,92
12,68
22,101
147,36
55,175
154,199
39,115
190,80
43,27
136,82
185,178
38,15
117,119
45,170
41,29
58,105
181,45
82,126
56,15
200,162
111,149
79,156
16,118
86,66
104,112
148,85
175,132
133,191
53,185
151,33
92,119
187,35
143,104
35,72
53,84
36,61
160,133
138,103
178,58
83,108
61,149
90,188
84,185
95,81
178,119
17,166
130,55
195,28
139,58
183,86
112,186
87,69
169,52
132,134
187,46
173,154
55,196
51,33
113,159
36,179
86,182
57,199
86,151
149,130
106,45
26,104
116,25
20,33
43,69
63,124
50,178
67,111
126,63
171,52
72,70
72,139
102,45
170,130
69,22
149,196
146,17
42,114
186,70
177,142
172,59
197,25
106,147
82,45
170,20
144,77
175,192
34,40
125,107
186,109
77,160
174,48
77,64
152,196
23,76
186,16
89,15
106,89
170,30
193,59
156,108
195,200
188,89
23,169
92,171
108,31
153,89
165,135
64,195
40,53
130,53
128,85
73,188
12,93
175,48
63,112
51,99
114,53
167,78
178,69
124,81
21,168
137,17
122,159
82,105
38,96
14,116
120,181
57,24
149,55
183,185
37,165
16,58
195,157
141,165
115,51
133,114
103,194
181,146
115,147
79,53
197,183
20,199
62,47
51,82
141,187
42,79
114,46
91,121
16,152
57,117
93,196
64,38
106,128
35,98
169,51
62,80
164,115
11,90
94,138
95,130
172,38
198,35
12,75
34,145
59,25
72,180
50,123
129,107
157,58
54,35
99,29
139,29
46,180
189,159
85,89
94,51
55,178
94,18
113,115
59,141
113,10
146,25
181,52
31,23
149,183
40,110
153,167
158,149
196,148
92,103
118,107
79,181
105,183
190,65
199,40
170,58
150,46
125,64
182,20
144,15
119,187
185,163
187,196
104,84
161,89
110,145
88,27
154,160
167,78
152,178
132,152
52,85
131,137
77,108
27,96
81,27
28,159
179,152
87,32
18,82
18,117
117,132
103,141
33,156
171,136
50,93
133,119
25,181
139,108
146,54
143,99
86,45
133,34
22,130
165,31
131,98
54,133
180,199
45,60
134,109
198,162
149,150
125,100
142,20
165,59
178,57
24,11
38,145
187,126
122,176
40,151
167,50
82,147
77,67
17,162
121,131
134,61
124,33
81,93
155,106
151,134
62,156
50,21
168,13
107,165
165,89
199,40
116,76
184,13
131,68
189,75
183,149
153,173
61,178
194,148
151,13
51,26
145,196
126,44
97,150
126,127
31,119
56,17
165,84
74,185
144,138
192,126
78,48
44,170
199,107
66,73
94,71
53,129
128,176
197,155
78,170
144,128
120,87
63,33
127,171
193,25
140,97
13,88
187,152
172,28
129,115
16,170
192,47
12,87
84,52
157,15
69,57
121,92
189,127
87,167
81,92
155,121
14,99
142,125
135,106
190,153
13,112
117,88
86,124
48,94
193,77
59,154
57,176
165,139
195,96
149,23
192,41
148,33
105,99
17,124
191,41
128,52
30,147
15,62
71,200
49,126
75,13
116,118
185,166
148,189
69,18
144,181
152,14
166,32
88,46
73,38
181,144
104,50
57,30
157,41
165,37
197,137
64,128
23,122
19,196
137,21
112,28
55,150
145,75
139,78
185,63
188,171
42,13
200,172
99,10
118,54
140,200
157,120
89,152
116,43
27,50
39,26
172,72
158,32
85,142
94,178
86,173
18,80
51,62
96,65
60,19
197,41
148,91
162,112
88,56
70,167
135,136
152,20
59,149
11,184
117,90
171,30
29,44
83,170
78,53
82,11
124,177
107,91
66,148
68,55
166,122
154,126
33,23
183,109
44,74
108,12
120,78
33,37
163,11
45,38
59,11
131,72
66,66
162,10
162,181
145,117
50,161
38,144
135,124
152,173
43,135
98,121
117,172
184,170
156,67
139,154
39,162
137,168
25,99
148,117
93,47
20,162
79,163
121,171
28,55
33,179
75,29
16,105
112,120
171,23
23,59
62,120
163,92
105,86
27,185
118,191
94,189
126,195
145,144
158,89
80,104
109,117
114,41
70,170
124,186
34,22
127,12
33,126
146,26
133,120
54,189
186,103
71,113
150,75
52,38
75,140
103,184
180,72
194,59
136,13
45,115
67,92
135,193
139,110
113,61
107,147
139,54
57,98
98,180
185,56
90,191
22,167
83,182
160,77
36,188
164,124
88,71
130,123
51,43
93,89
155,39
82,107
81,132
57,19
189,124
20,101
131,195
11,60
122,118
39,50
184,70
68,38
127,28
138,88
115,156
158,197
176,191
39,75
166,54
100,173
52,182
176,77
128,41
155,180
118,103
21,32
80,173
77,145
157,128
148,60
107,22
194,167
60,74
134,29
134,131
144,54
103,109
189,74
83,169
99,31
111,10
68,184
148,102
49,30
53,190
119,86
48,10
183,89
63,86
55,123
125,20
17,82
148,72
178,38
38,163
107,78
61,79
32,137
156,187
147,123
95,59
179,83
59,91
121,194
109,25
120,191
193,127
156,23
103,153
176,185
67,194
29,22
135,164
171,106
104,51
67,171
64,173
129,55
45,63
37,127
160,18
100,35
120,188
101,140
110,123
150,135
103,16
107,48
22,27
190,177
170,78
100,127
11,189
190,41
37,101
159,134
22,56
70,133
139,83
77,171
140,103
55,137
62,56
130,148
87,91
200,136
14,146
44,81
103,138
15,67
143,146
98,26
107,43
85,156
52,75
154,34
170,54
174,142
42,77
123,88
184,142
130,141
43,170
199,136
170,57
77,77
63,189
13,124
78,13
63,33
165,86
99,73
128,28
104,67
83,98
23,177
59,12
95,172
59,183
21,41
106,120
167,87
60,159
108,30
34,21
199,147
42,130
108,182
105,146
194,195
26,134
21,133
34,147
73,150
180,101
